,Ticker,Nazwa2,sektor,rok,gielda,ta,txt,pi,str,xrd,ni,ppent,intant,dlc,dltt,capex,revenue,cce,adv,etr,diff,roa,lev,intan,rd,ppe,sale,cash_holdings,adv_expenditure,capex2,cfc,dta,capex2_scaled,y_v2x_polyarchy,y_e_p_polity,y_BR_Democracy,WB_GDPgrowth,WB_GDPpc,WB_Inflation,rr_per_country,rr_per_sector
4196,VST PW Equity,Vistula Group SA,consumer discretionary,2013,1,625.9320068359375,9.454000473022461,54.51499938964844,0.1899999976158142,0.0,45.06100082397461,49.46799850463867,359.3619995117188,119.4459991455078,17.47100067138672,9.812999725341797,397.677001953125,18.21199989318848,0.0,0.20300958215635312,0.01657982740816985,0.07199024867214612,0.21874101071936672,0.5741230606312657,0.0,0.07903094579664895,0.49184815540741955,0.0290958118362559,0.0,0.1983706643077872,0,0,0.0001841027074373461,0.872,10,1,1.391892321,13781.06261,0.991982606,0.0692768509487377,0.3970956434651978
4197,VST PW Equity,Vistula Group SA,consumer discretionary,2014,1,645.3309936523438,5.166999816894531,25.45199966430664,0.1899999976158142,0.0,20.28499984741211,52.03799819946289,359.2030029296875,108.3669967651367,16.40500068664551,12.51200008392334,443.3880004882812,13.19299983978271,0.0,0.21114188541146678,-0.01300958454053891,0.03143348149545124,0.1933457383560909,0.5566182415890586,0.0,0.08063768625918048,0.5229936957368153,0.020443772218524676,0.0,0.24043968862838544,0,0,0.00022314588604289187,0.886,10,1,3.318447537,14347.91458,0.053821313,-0.00492235209235761,0.08184428242227351
4198,VST PW Equity,Vistula Group SA,consumer discretionary,2015,1,698.531005859375,6.788000106811523,32.14899826049805,0.1899999976158142,0.0,25.36100006103516,56.96200180053711,357.7420043945312,99.75900268554688,16.10199928283691,14.4370002746582,514.156005859375,15.55799961090088,0.0,0.2082798972447835,-0.02114188779565257,0.036306190918232076,0.16586379272577112,0.5121347533520225,0.0,0.08154541648506929,0.5516142804710988,0.022272453878780213,0.0,0.25344966501022914,1,0,0.00023522011024308442,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.09944128101671393,0.083124040742291
4200,WAF GY Equity,Siltronic AG,technology,2005,2,1097.18701171875,1.378000020980835,-238.5399932861328,0.1777699887752533,0.0,29.53999900817871,371.0,0.8999999761581421,11.47999954223633,17.72000122070312,43.12000274658203,550.77001953125,1.047000050544739,0.0,0.0,0.18354679794673634,0.0269233947291302,0.02661351296639711,0.000820279466075967,0.0,0.338137433306676,0.40678671552612594,0.0009542585168818278,0.0,0.1162264224975257,1,0,0.00010786675102499708,0.865,10,1,3.179728924,42030.28661,2.08913649,0.16514522821576763,0.003823395539371843
4201,WAF GY Equity,Siltronic AG,technology,2006,2,1195.800048828125,1.5,-76.9000015258789,0.1777699887752533,0.0,29.53999900817871,354.2999877929688,1.299999952316284,11.47999954223633,17.72000122070312,43.12000274658203,910.0999755859375,0.2000000029802322,0.0,0.0,0.19727584014373747,0.02470312577518933,0.02441879877121199,0.0010871382331772558,0.0,0.29628698220925825,0.5659274824990825,0.00016725204450044194,0.0,0.1217047819142989,1,0,0.00011295107538546772,0.867,10,1,2.788324559,44599.69757,2.455661664,0.10023021073136179,0.07699283576675424
4202,WAF GY Equity,Siltronic AG,technology,2007,2,1104.099975585938,0.699999988079071,-16.5,0.1777699887752533,0.0,29.53999900817871,363.0,1.399999976158142,11.47999954223633,17.72000122070312,43.12000274658203,886.2999877929688,0.6000000238418579,0.0,0.0,0.22019423047701517,0.026754822626005443,0.026446881087415313,0.0012680010933024178,0.0,0.32877457479098166,0.5893051038130915,0.0005434290708352223,0.0,0.11878788635422047,1,0,0.00011024397969772428,0.867,10,1,2.430553212,50566.8266,2.386561508,0.03082082401788566,0.15535969910461175
4203,WAF GY Equity,Siltronic AG,technology,2008,2,1133.900024414062,6.199999809265137,-84.4000015258789,0.2948000133037567,66.80000305175781,-90.5999984741211,430.2000122070312,1.200000047683716,0.0,0.0,76.5999984741211,868.0,11.5,0.0,0.0,0.36825972535558743,-0.07990122279161098,0.0,0.0010582944014873013,0.05891172203323342,0.37939853862278133,0.568433702264268,0.010141987611246923,0.0,0.17805670920636282,1,0,0.00016524984859360979,0.867,10,1,-0.28115359,47286.99849,3.521408563,-0.31973316785603473,-0.4367938968390874
4204,WAF GY Equity,Siltronic AG,technology,2009,2,1093.0,10.19999980926514,-99.0999984741211,0.2955000102519989,58.79999923706055,-109.3000030517578,332.2999877929688,0.5,0.0,0.0,32.0,743.0,12.5,0.0,0.0,0.3984263469454224,-0.10000000279209313,0.0,0.0004574565416285453,0.05379688859749364,0.30402560639795867,0.5186630830038973,0.011436413540713633,0.0,0.09629852896635313,1,0,8.937218598729747e-05,0.867,10,1,-4.247821747,38713.13743,1.961731736,0.21720771850170265,0.5991976187394848
4205,WAF GY Equity,Siltronic AG,technology,2010,2,1070.5,2.200000047683716,-24.79999923706055,0.2958000004291534,64.30000305175781,-16.0,571.7000122070312,29.70000076293945,35.79999923706055,176.1000061035156,37.70000076293945,846.0,187.3999938964844,0.0,0.0,0.3845096825002756,-0.014946286781877626,0.19794489055635325,0.027744045551554835,0.06006539285544868,0.5340495209780768,0.5823747767908724,0.1750583782311858,0.0,0.06594367668001212,1,0,6.120062892125242e-05,0.869,10,1,1.949521482,39435.8399,2.492654725,0.10421808391294604,0.09128429230395736
4206,WAF GY Equity,Siltronic AG,technology,2011,2,1040.800048828125,10.60000038146973,-9.5,0.2964999973773956,64.4000015258789,-14.0,542.9000244140625,29.70000076293945,38.59999847412109,0.0,58.90000152587891,931.2999877929688,194.5,0.0,0.4528301875475564,1.4122895112163145,-0.01345119076018791,0.03708685305845464,0.028535741131430356,0.06187547896292783,0.521617985150302,0.639109288273289,0.1868754716326106,0.0,0.1084914328184975,1,0,0.00010068810620431167,0.874,10,1,1.540147368,42038.50048,3.856112447,-0.0701663027045187,0.013298726980595713
